Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Added 8% margin for ONDC (product.metafields.custom.added_8_margin_for_ondc),Brand (product.metafields.custom.brand),Colour (product.metafields.custom.colour),Default Delivery Fees (product.metafields.custom.default_delivery_fees),Default Discount (product.metafields.custom.default_discount),Default Tax (product.metafields.custom.default_tax),Dimension (product.metafields.custom.dimension),Expected Delivery In Hours (product.metafields.custom.expected_delivery_in_hours),Features (product.metafields.custom.features),Material (product.metafields.custom.material),Minimum Better Home Price (product.metafields.custom.minimum_better_home_price),Other Website Price (product.metafields.custom.other_website_price),Purchase Price (product.metafields.custom.purchase_price),Returns (product.metafields.custom.returns),Service (product.metafields.custom.service),source (product.metafields.custom.source),Warranty (product.metafields.custom.warranty),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Google Category (product.metafields.mm-google-shopping.google_product_category),Color (product.metafields.shopify.color-pattern),Energy efficiency class (product.metafields.shopify.energy-efficiency-class),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Hardware material (product.metafields.shopify.hardware-material),Light temperature (product.metafields.shopify.light-temperature),Orientation (product.metafields.shopify.orientation),Suitable space (product.metafields.shopify.suitable-space),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
parryware-claret-wall-mounted-sink-cock-t4621a1,Parryware Claret Wall Mounted Sink Cock T4621A1,<p>Parryware Claret sink cock is of the finest quality suited for washbasin and bathtub. Be rest assured to get the best in terms of both durability and performance. Buy original Parryware sink cock at wholesale prices from Better Home.</p>,Better Home,Hardware > Plumbing > Plumbing Fixtures,Bathroom Fittings,"",true,Title,Default Title,,,,,,,,HAFA0852-22371714,0.0,,0,deny,manual,1505.00,1920.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Parryware_Claret_Wall_Mounted_Sink_Cock_T4621A1.jpg?v=1733929057,1,Parryware Claret Wall Mounted Sink Cock; T4621A1,false,Parryware Claret Wall Mounted Sink Cock; T4621A1 - Better Home,Parryware Claret sink cock is of the finest quality suited for washbasin and bathtub. Be rest assured to get the best in terms of both durability and performance. Buy original Parryware sink cock at wholesale prices from Better Home.,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Series : Claret
· Type : Quarter Turn Range
· Mounting type : Wall
· Material : Inner Head: Ceramic
· Weight : 4 kg",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-claret-wall-mounted-sink-cock-t4621a1/mp/msnq94pjy73ek0,1 year manufacturer warranty,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-alpha-wall-spout-with-diverter-g2728a1,Parryware Alpha Wall Spout with Diverter; G2728A1,<p>•  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Faucet,"",true,Title,Default Title,,,,,,,,HAFA0851-22371713,0.0,,0,deny,manual,1565.00,1870.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/466e75f7-8e1e-4bdc-afcb-573e451e036d.jpg?v=1695414914,1,Parryware Alpha Wall Spout with Diverter; G2728A1,false,Parryware Alpha Wall Spout with Diverter; G2728A1 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Series : Alpha
· Lever : Single
· Weight : 2 kg
· Type of Product :	Wall Spout with Diverter
· Material :	Brass
· Finish :	Matellic Finish
· Model :	Alpha
· Mounting :	Wall Mounted",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-alpha-wall-spout-with-diverter-g2728a1/mp/msnq94pjy7oek0,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-alpha-table-mounted-sink-mixer-g2749a1,Parryware Alpha Table Mounted Sink MIxer G2749A1,<p>• Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Faucet,"",true,Title,Default Title,,,,,,,,HAFA0850-22371712,0.0,,0,deny,manual,4100.00,5290.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/d8a494cc-44e7-43d3-8129-379fa1a92cdd.jpg?v=1695414905,1,Parryware Alpha Table Mounted Sink MIxer; G2749A1,false,Parryware Alpha Table Mounted Sink MIxer; G2749A1 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Series : Alpha
· Lever : Single
· Mounting type : Table
· Weight : 5 kg",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-alpha-table-mounted-sink-mixer-g2749a1/mp/msne5n8dv6oykl,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-claret-non-telephonic-wall-mixer-t4641a1,Parryware Claret Non-Telephonic Wall Mixer T4641A1,"<p>Parryware<meta charset=""utf-8""> Claret wall mixer is of the finest quality suited for washbasin and bathtub. Be rest assured to get the best in terms of both durability and performance. Buy original Parryware wall mxer at wholesale prices from Better Home.</p>",Better Home,Hardware > Plumbing > Plumbing Fixtures,Bathroom Fittings,"",true,Title,Default Title,,,,,,,,HAFA0849-22371711,0.0,,0,deny,manual,2785.00,3670.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/b66206cb-f477-40e0-9cef-44dc2d1e5acf.jpg?v=1695414896,1,Parryware Claret Non-Telephonic Wall Mixer; T4641A1,false,Parryware Claret Non-Telephonic Wall Mixer; T4641A1 - Better Home,Parryware Claret wall mixer is of the finest quality suited for washbasin and bathtub. Be rest assured to get the best in terms of both durability and performance. Buy original Parryware wall mxer at wholesale prices from Better Home.,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Series : Claret
· Type : Quarter Turn Range
· Material : Inner Head: Ceramic
· Weight : 5 kg",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-claret-non-telephonic-wall-mixer-t4641a1/mp/msne5n8dv64ykl,1 year manufacturer warranty,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-coral-basin-mixer-without-pop-up-g1414a1,Parryware Coral Basin Mixer Without Pop-up; G1414A1,<p>•  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Faucet,"",true,Title,Default Title,,,,,,,,HAFA0843-22371705,0.0,,0,deny,manual,2539.00,3170.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/98d1e502-f347-46b9-9ae7-18ea252869cc.jpg?v=1695414862,1,Parryware Coral Basin Mixer Without Pop-up; G1414A1,false,Parryware Coral Basin Mixer Without Pop-up; G1414A1 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Model : Coral
· Type of Product :	Basin Mixer
· Sub Type :	Half-turn Range
· Suitable For :	Wash Basin
· Material :	Stainless Steel
· Hole Diameter :	1.3 cm",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-coral-basin-mixer-without-pop-up-g1414a1/mp/msn2w6d8uwjm4d,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-droplet-brass-swan-neck-pillar-faucet-g4768a1,Parryware Droplet Brass Swan Neck Pillar Faucet G4768A1,"• Inlet Connection.
<br>• Quarter-turn with Ceramic Innerhead.
<br>• Anti-Corrosive
<br>•  Easy to Clean &amp; Easy to Install.
<br>• Elegant Finish
<br>•  Stunning &amp; Shimmering.",Better Home,,Faucet,"",true,Color,Glossy Chrome Finish,,,,,,,,HAFA0837-22371699,0.0,shopify,0,deny,manual,1822.00,2280.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/dbb38880-1344-4a65-b5bd-2c53097ed3fc.jpg?v=1695414843,1,Parryware Droplet Brass Swan Neck Pillar Faucet; G4768A1,false,Parryware Droplet Brass Swan Neck Pillar Faucet; G4768A1 - Better Home,"· Inlet Connection.
· Quarter-turn with Ceramic Innerhead.
· Anti-Corrosive
·  Easy to Clean & Easy to Install.
· Elegant Finish
·  Stunning & Shimmering.",,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Series : Droplet
· Material : Brass
· Finish : Glossy Chrome
· Suitable For : Bathroom
· Items in Pack : 1 Piece",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-droplet-brass-swan-neck-pillar-faucet-g4768a1/mp/msn2w6byxheysf,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-diamond-wall-mounted-sink-mixer-g1835a1,Parryware Diamond Wall Mounted Sink Mixer; G1835A1,<p>•  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Faucet,"",true,Title,Default Title,,,,,,,,HAFA0835-22371696,0.0,,0,deny,manual,3007.00,3765.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/b9c8d015-2ef8-4bda-b3bf-ada8f7f5378d.jpg?v=1695414834,1,Parryware Diamond Wall Mounted Sink Mixer; G1835A1,false,Parryware Diamond Wall Mounted Sink Mixer; G1835A1 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Type : Quarter Turn Range
· Model : Diamond
· Suitable For :	Sink
· Hole Diameter :	1/2 inch
· Installation Type :	Wall Mount",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-diamond-wall-mounted-sink-mixer-g1835a1/mp/msn2r9dpls372j,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-droplet-brass-wall-mounted-sink-mixer-g4735a1,Parryware Droplet Brass Wall Mounted Sink Mixer G4735A1,• Inlet Connection. <br>• Quarter-turn with Ceramic Innerhead. <br>• Anti-Corrosive <br>• Easy to Clean &amp; Easy to Install. <br>• Elegant Finish <br>• Stunning &amp; Shimmering.,Better Home,,Faucet,"",true,Color,Glossy Chrome Finish,,,,,,,,HAFA0832-22371692,0.0,,0,deny,manual,3234.00,4150.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/fc8c5f9a-7cbe-4ae3-8896-93c22ae7cbef.jpg?v=1695414825,1,Parryware Droplet Brass Wall Mounted Sink Mixer; G4735A1,false,Parryware Droplet Brass Wall Mounted Sink Mixer; G4735A1 - Better Home,"· Inlet Connection.
· Quarter-turn with Ceramic Innerhead.
· Anti-Corrosive
·  Easy to Clean & Easy to Install.
· Elegant Finish
·  Stunning & Shimmering.",,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Series : Droplet
· Material : Brass
· Finish : Glossy Chrome
· Suitable For : Kitchen
· Items in Pack : 1 Piece",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-droplet-brass-wall-mounted-sink-mixer-g4735a1/mp/msn2r9285tm55r,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-verve-deck-mounted-bathtub-filler-4-hole-t3960a1,Parryware Verve Deck mounted Bathtub Filler 4-Hole; T3960A1,<p>•  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Faucet,"",true,Title,Default Title,,,,,,,,HAFA0829-22371689,0.0,,0,deny,manual,13725.00,16810.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/3ea910fd-e6b7-471a-aced-04a9cb8da355.jpg?v=1695414816,1,Parryware Verve Deck mounted Bathtub Filler 4-Hole; T3960A1,false,Parryware Verve Deck mounted Bathtub Filler 4-Hole; T3960A1 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Material : Brass
· Mount Type : Deck Mount
· Color : Silver
· Finish : Chrome
· Series : Verve (Single Lever Range)",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-verve-deck-mounted-bathtub-filler-4-hole-t3960a1/mp/msn2vhswvtk49x,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-crust-bibcock-with-wall-flange-g3104a1,Parryware Crust Bibcock With Wall Flange G3104A1,<p>• Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Faucet,"",true,Title,Default Title,,,,,,,,HAFA0827-22371687,0.0,,0,deny,manual,1384.00,1750.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/dab27f7f-86b2-46b9-9a9d-4b160d187de9.jpg?v=1695414808,1,Parryware Crust Bibcock With Wall Flange; G3104A1,false,Parryware Crust Bibcock With Wall Flange; G3104A1 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Model : Crust
· Type  Bib Cock With Wall Flang
· Series  Single Lever Range
· Finish  Chrome",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-crust-bibcock-with-wall-flange-g3104a1/mp/msn2r9b5ozkr3d,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-crust-pillar-faucet-with-aerator-green-g3102a1,Parryware Crust Pillar Faucet With Aerator Green G3102A1,<p>•  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Faucet,"",true,Title,Default Title,,,,,,,,HAFA0812-22371662,0.0,,0,deny,manual,1500.00,1840.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/fe0475a9-a73c-4e97-becf-21794a39d5dd.jpg?v=1695414782,1,Parryware Crust Pillar Faucet With Aerator Green; G3102A1,false,Parryware Crust Pillar Faucet With Aerator Green; G3102A1 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Type : Single Lever Range
· Model : Crust
· Made of: Brass
· Suitable For: Bathroom Fittings
· Deck Mount Installation Type",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-crust-pillar-faucet-with-aerator-green-g3102a1gf/mp/msn2r9284riefp,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-droplet-brass-pillar-faucet-g4702a1,Parryware Droplet Brass Pillar Faucet G4702A1,"• Inlet Connection.
<br>• Quarter-turn with Ceramic Innerhead.
<br>• Anti-Corrosive
<br>•  Easy to Clean &amp; Easy to Install.
<br>• Elegant Finish
<br>•  Stunning &amp; Shimmering.",Better Home,,Faucet,"",true,Title,Default Title,,,,,,,,HAFA0807-22371657,0.0,,0,deny,manual,1172.00,1420.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/1829e03a-7bd1-49bc-91bc-a5aaae59eff2.jpg?v=1695414764,1,Parryware Droplet Brass Pillar Faucet; G4702A1,false,Parryware Droplet Brass Pillar Faucet; G4702A1 - Better Home,"· Inlet Connection.
· Quarter-turn with Ceramic Innerhead.
· Anti-Corrosive
·  Easy to Clean & Easy to Install.
· Elegant Finish
·  Stunning & Shimmering.",,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Series : Droplet
· Material : Brass
· Finish : Glossy Chrome
· Suitable For : Bathroom
· Items in Pack : 1 Piece",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-droplet-brass-pillar-faucet-g4702a1/mp/msn2w6kwi1dzjx,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-crust-bath-spout-g3127a1,Parryware Crust Bath Spout G3127A1,<p>• Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Faucet,"",true,Title,Default Title,,,,,,,,HAFA0805-22371655,0.0,,0,deny,manual,1165.00,1410.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/9726853e-6e24-43f7-89ec-0e8d22b29297.jpg?v=1695414754,1,Parryware Crust Bath Spout; G3127A1,false,Parryware Crust Bath Spout; G3127A1 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Type: Basin Mixer
·  Knob Controlled
· Made of: Brass
· Suitable For: Bathroom Fittings
· Wall Mount Installation Type
· Inclusions: 1 Pc Crust Bath Spout",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-crust-bath-spout-g3127a1/mp/msn2w6aozfnuh7,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-jade-basin-mixer-with-wall-flange-green-g0214a1,Parryware Jade Basin Mixer With Wall Flange Green G0214A1,<p>•  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Faucet,"",true,Title,Default Title,,,,,,,,HAFA0800-22371648,0.0,,0,deny,manual,2935.00,3750.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/b684424b-6f17-44a8-8956-93478981c5dc.jpg?v=1695414736,1,Parryware Jade Basin Mixer With Wall Flange Green; G0214A1,false,Parryware Jade Basin Mixer With Wall Flange Green; G0214A1 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Type : Half Turn Range
· Model : Jade
· Made of: Brass
· Suitable For: Bathroom Fitting
· Deck Mount Installation Type",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-jade-basin-mixer-with-wall-flange-green-g0214a1gf/mp/msn2r98lucgnr1,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-droplet-brass-angle-valve-g4753a1,Parryware Droplet Brass Angle Valve G4753A1,• Inlet Connection. <br>• Quarter-turn with Ceramic Innerhead. <br>• Anti-Corrosive <br>• Easy to Clean &amp; Easy to Install. <br>• Elegant Finish <br>• Stunning &amp; Shimmering.,Better Home,,Faucet,"",true,Material,Glossy Chrome Finish,,,,,,,,HAFA0796-22371643,0.0,,0,deny,manual,970.00,1150.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/9dae6d8c-c893-46d4-a7c8-2dd428ede2e5.jpg?v=1695414727,1,Parryware Droplet Brass Angle Valve; G4753A1,false,Parryware Droplet Brass Angle Valve; G4753A1 - Better Home,"· Inlet Connection.
· Quarter-turn with Ceramic Innerhead.
· Anti-Corrosive
·  Easy to Clean & Easy to Install.
· Elegant Finish
·  Stunning & Shimmering.",,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Series : Droplet
· Material : Brass
· Finish : Glossy Chrome
· Suitable For : Bathroom
· Items in Pack : 1 Piece",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-droplet-brass-angle-valve-g4753a1/mp/msn2r9dpm0f9jf,5 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-cardiff-brass-health-faucet-t9941a1,Parryware Cardiff Brass Health Faucet T9941A1,<p>•  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Faucet,"",true,Material,Brass Material,,,,,,,,HAFA0794-22371640,0.0,,0,deny,manual,1656.00,2060.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/1d10aea6-2d03-41a2-beb6-85749e0d5fcf.jpg?v=1695414718,1,Parryware Cardiff Brass Health Faucet; T9941A1,false,Parryware Cardiff Brass Health Faucet; T9941A1 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Items in Pack : 1 Piece
· Material: Brass
· Color: Silver
· Package Contents: 1-Piece Health Faucet with Hose and Hook
· Mount Type :	Wall Mount",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-cardiff-brass-health-faucet-t9941a1/mp/msn2qk8ylsd833,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,1610.00,true,,,active
parryware-orissa-squatting-pan-c0111,Parryware Orissa Squatting Pan C0111,<p>•  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Toilet,Bathroom and Kitchen fixtures,true,Size,500 x 405 x 255mm,,Color,White,,,,,HASA0117-22371634,0.0,,0,deny,manual,1918.00,2240.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/8c327a03-15cb-41da-ba73-b9bd663b46c7.jpg?v=1695414709,1,Parryware Orissa Squatting Pan C0111,false,Parryware Orissa Squatting Pan C0111 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2062,,,,,,,,,,Parryware,,'300,,'0,,'2,"· Model : Orissa
· Dimensions : 500x405x255 mm
· Colour : Neutral",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.parryware.in/catalogue/products/sanitaryware/water-closet/squatting-pan/orrisa/orissa-pan-500mm-C0111,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-claret-1-2-inch-concealed-stop-cock-t4611a1,Parryware Claret 1/2 inch Concealed Stop Cock T4611A1,"<p>Parryware<meta charset=""utf-8""> Claret stop cock is of the finest quality suited for washbasin and bathtub. Be rest assured to get the best in terms of both durability and performance. Buy original Parryware stop cock at wholesale prices from Better Home.</p>",Better Home,Hardware > Plumbing > Plumbing Fixtures,Bathroom Fittings,"",true,Title,Default Title,,,,,,,,HAFA0790-22371630,0.0,,0,deny,manual,1022.00,1260.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/ae0fd26e-1f36-42c3-8934-e4d9b034f25f.jpg?v=1695414690,1,Parryware Claret 1/2 inch Concealed Stop Cock; T4611A1,false,Parryware Claret 1/2 inch Concealed Stop Cock; T4611A1 - Better Home,Parryware Claret stop cock is of the finest quality suited for washbasin and bathtub. Be rest assured to get the best in terms of both durability and performance. Buy original Parryware stop cock at wholesale prices from Better Home.,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Series : Claret
· Type : Quarter Turn Range
· Material : Inner Head: Ceramic
· Weight : 2 kg",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-claret-1-2-inch-concealed-stop-cock-t4611a1/mp/msn457m16e7q9j,1 year manufacturer warranty,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-concealed-dc-electronic-flushing-system-c829599,Parryware Concealed DC Electronic Flushing System; C829599,<p>•  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Cistern,Bathroom and Kitchen fixtures,true,Color,White/Neutral,,,,,,,,HASA0112-22371628,0.0,,0,deny,manual,6666.00,8470.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/8a2a0ac4-ef04-4ff5-bbd8-8dda65b07c12.jpg?v=1695414672,1,Parryware Concealed DC Electronic Flushing System; C829599,false,Parryware Concealed DC Electronic Flushing System; C829599 - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,5665,,,,,,,,,,Parryware,,'100,,'0,,'2,"· Model : Concealed
· Colour : White/Neutral",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.parryware.in/catalogue/products/fittings-accessories/efs/efs-concealed/concealed/efs-2k-dc-concealed-C829599,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-claret-bath-spout-t4628a1,Parryware Claret Bath Spout T4628A1,"<p>Parryware<meta charset=""utf-8""> Claret bath spout is of the finest quality suited for washbasin and bathtub. Be rest assured to get the best in terms of both durability and performance. Buy original Parryware bath spout at wholesale prices from Better Home.</p>",Better Home,Hardware > Plumbing > Plumbing Fixtures,Bathroom Fittings,"",true,Title,Default Title,,,,,,,,HAFA0789-22371624,0.0,,0,deny,manual,1117.00,1390.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/01920500-d139-4017-bd7a-c127d621ff56.jpg?v=1695414662,1,Parryware Claret Bath Spout; T4628A1,false,Parryware Claret Bath Spout; T4628A1 - Better Home,Parryware Claret bath spout is of the finest quality suited for washbasin and bathtub. Be rest assured to get the best in terms of both durability and performance. Buy original Parryware bath spout at wholesale prices from Better Home.,,,2032,,,,,,,,,,Parryware,,,,,,,"· Series : Claret
· Type : Quarter Turn Range
· Material : Inner Head: Ceramic
· Weight : 2 kg",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-claret-bath-spout-t4628a1/mp/msnnkqglo6dv9x,1 year manufacturer warranty,,,,,,,,,,,,,,,,,kg,,,true,,,active
parryware-alpha-wall-spout-g2727a,Parryware Alpha Wall Spout G2727A1,<p>• Parryware is the finest quality and rest assured to get the best in terms of both durability and performance</p>,Better Home,,Faucet,"",true,Title,Default Title,,,,,,,,HAFA0788-22371621,0.0,,0,deny,manual,1036.00,1240.00,true,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/8db4f151-5074-4fa0-b1ce-dea77ed7c277.jpg?v=1695414636,1,Parryware Alpha Wall Spout; G2727A,false,Parryware Alpha Wall Spout; G2727A - Better Home,·  Parryware is the finest quality and rest assured to get the best in terms of both durability and performance,,,2032,,,,,,,,,,Parryware,,'50,,'0,,'2,"· Series : Alpha
· Lever : Single
· Weight : 1 kg",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.moglix.com/parryware-alpha-wall-spout-g2727a/mp/msnm9xy1d3jdkj,10 Years Manufacturer Warranty from date of invoice,,,,,,,,,,,,,,,,,kg,,,true,,,active
